date,hour,staff_id,name,level,status,predicted_sales,pred_sale_per_hour,max_cost,salary
2026-01-06,15,11,長谷川 零,1,part-time,202039,50509.75,12627,1300
2026-01-06,16,11,長谷川 零,1,part-time,202039,20203.9,5050,1300
2026-01-06,17,11,長谷川 零,1,part-time,202039,20203.9,5050,1300
2026-01-06,18,11,長谷川 零,1,part-time,202039,40407.8,10101,1300
2026-01-06,19,11,長谷川 零,1,part-time,202039,40407.8,10101,1300
2026-01-06,20,11,長谷川 零,1,part-time,202039,40407.8,10101,1300
2026-01-06,21,11,長谷川 零,1,part-time,202039,30305.85,7576,1300
2026-01-06,22,11,長谷川 零,1,part-time,202039,30305.85,7576,1300
2026-01-06,23,11,長谷川 零,1,part-time,202039,20203.9,5050,1300
2026-01-06,24,11,長谷川 零,1,part-time,202039,30305.85,7576,1300
2026-01-05,9,11,長谷川 零,1,part-time,199526,9976.300000000001,2494,1300
2026-01-05,10,11,長谷川 零,1,part-time,199526,9976.300000000001,2494,1300
2026-01-05,11,11,長谷川 零,1,part-time,199526,29928.899999999998,7482,1300
2026-01-05,12,11,長谷川 零,1,part-time,199526,49881.5,12470,1300
2026-01-05,13,11,長谷川 零,1,part-time,199526,49881.5,12470,1300
2026-01-05,14,11,長谷川 零,1,part-time,199526,49881.5,12470,1300
2026-01-05,15,11,長谷川 零,1,part-time,199526,49881.5,12470,1300
2026-01-05,16,11,長谷川 零,1,part-time,199526,19952.600000000002,4988,1300
2026-01-05,17,11,長谷川 零,1,part-time,199526,19952.600000000002,4988,1300
2026-01-05,18,11,長谷川 零,1,part-time,199526,39905.200000000004,9976,1300
2026-01-05,19,11,長谷川 零,1,part-time,199526,39905.200000000004,9976,1300
2026-01-05,20,11,長谷川 零,1,part-time,199526,39905.200000000004,9976,1300
2026-01-05,21,11,長谷川 零,1,part-time,199526,29928.899999999998,7482,1300
2026-01-05,22,11,長谷川 零,1,part-time,199526,29928.899999999998,7482,1300
2026-01-05,23,11,長谷川 零,1,part-time,199526,19952.600000000002,4988,1300
2026-01-05,24,11,長谷川 零,1,part-time,199526,29928.899999999998,7482,1300
2026-01-07,9,11,長谷川 零,1,part-time,198619,9930.95,2482,1300
2026-01-07,10,11,長谷川 零,1,part-time,198619,9930.95,2482,1300
2026-01-07,11,11,長谷川 零,1,part-time,198619,29792.85,7448,1300
2026-01-07,12,11,長谷川 零,1,part-time,198619,49654.75,12413,1300
2026-01-07,13,11,長谷川 零,1,part-time,198619,49654.75,12413,1300
2026-01-07,14,11,長谷川 零,1,part-time,198619,49654.75,12413,1300
2026-01-07,15,11,長谷川 零,1,part-time,198619,49654.75,12413,1300
2026-01-07,16,11,長谷川 零,1,part-time,198619,19861.9,4965,1300
2026-01-07,17,11,長谷川 零,1,part-time,198619,19861.9,4965,1300
2026-01-07,18,11,長谷川 零,1,part-time,198619,39723.8,9930,1300
2026-01-07,19,11,長谷川 零,1,part-time,198619,39723.8,9930,1300
2026-01-07,20,11,長谷川 零,1,part-time,198619,39723.8,9930,1300
2026-01-07,21,11,長谷川 零,1,part-time,198619,29792.85,7448,1300
2026-01-07,22,11,長谷川 零,1,part-time,198619,29792.85,7448,1300
2026-01-07,23,11,長谷川 零,1,part-time,198619,19861.9,4965,1300
2026-01-07,24,11,長谷川 零,1,part-time,198619,29792.85,7448,1300
2026-01-07,9,12,伊藤 裕太,1,full-time,198619,9930.95,2482,1300
2026-01-07,10,12,伊藤 裕太,1,full-time,198619,9930.95,2482,1300
2026-01-07,11,12,伊藤 裕太,1,full-time,198619,29792.85,7448,1300
2026-01-07,12,12,伊藤 裕太,1,full-time,198619,49654.75,12413,1300
2026-01-07,13,12,伊藤 裕太,1,full-time,198619,49654.75,12413,1300
2026-01-07,14,12,伊藤 裕太,1,full-time,198619,49654.75,12413,1300
2026-01-07,15,12,伊藤 裕太,1,full-time,198619,49654.75,12413,1300
2026-01-07,16,12,伊藤 裕太,1,full-time,198619,19861.9,4965,1300
2026-01-07,17,12,伊藤 裕太,1,full-time,198619,19861.9,4965,1300
2026-01-07,18,12,伊藤 裕太,1,full-time,198619,39723.8,9930,1300
2026-01-07,19,12,伊藤 裕太,1,full-time,198619,39723.8,9930,1300
2026-01-07,20,12,伊藤 裕太,1,full-time,198619,39723.8,9930,1300
2026-01-07,21,12,伊藤 裕太,1,full-time,198619,29792.85,7448,1300
2026-01-07,22,12,伊藤 裕太,1,full-time,198619,29792.85,7448,1300
2026-01-07,23,12,伊藤 裕太,1,full-time,198619,19861.9,4965,1300
2026-01-07,24,12,伊藤 裕太,1,full-time,198619,29792.85,7448,1300
2026-01-06,9,12,伊藤 裕太,1,full-time,202039,10101.95,2525,1300
2026-01-06,10,12,伊藤 裕太,1,full-time,202039,10101.95,2525,1300
2026-01-06,11,12,伊藤 裕太,1,full-time,202039,30305.85,7576,1300
2026-01-06,12,12,伊藤 裕太,1,full-time,202039,50509.75,12627,1300
2026-01-06,13,12,伊藤 裕太,1,full-time,202039,50509.75,12627,1300
2026-01-06,14,12,伊藤 裕太,1,full-time,202039,50509.75,12627,1300
2026-01-06,15,12,伊藤 裕太,1,full-time,202039,50509.75,12627,1300
2026-01-06,16,12,伊藤 裕太,1,full-time,202039,20203.9,5050,1300
2026-01-06,17,12,伊藤 裕太,1,full-time,202039,20203.9,5050,1300
2026-01-06,18,12,伊藤 裕太,1,full-time,202039,40407.8,10101,1300
2026-01-06,19,12,伊藤 裕太,1,full-time,202039,40407.8,10101,1300
2026-01-06,20,12,伊藤 裕太,1,full-time,202039,40407.8,10101,1300
2026-01-06,21,12,伊藤 裕太,1,full-time,202039,30305.85,7576,1300
2026-01-06,22,12,伊藤 裕太,1,full-time,202039,30305.85,7576,1300
2026-01-06,23,12,伊藤 裕太,1,full-time,202039,20203.9,5050,1300
2026-01-06,24,12,伊藤 裕太,1,full-time,202039,30305.85,7576,1300
2026-01-03,9,12,伊藤 裕太,1,full-time,247286,12364.300000000001,3091,1300
2026-01-03,10,12,伊藤 裕太,1,full-time,247286,12364.300000000001,3091,1300
2026-01-03,11,12,伊藤 裕太,1,full-time,247286,37092.9,9273,1300
2026-01-03,12,12,伊藤 裕太,1,full-time,247286,61821.5,15455,1300
2026-01-03,13,12,伊藤 裕太,1,full-time,247286,61821.5,15455,1300
2026-01-03,14,12,伊藤 裕太,1,full-time,247286,61821.5,15455,1300
2026-01-03,15,12,伊藤 裕太,1,full-time,247286,61821.5,15455,1300
2026-01-03,16,12,伊藤 裕太,1,full-time,247286,24728.600000000002,6182,1300
2026-01-03,17,12,伊藤 裕太,1,full-time,247286,24728.600000000002,6182,1300
2026-01-03,18,12,伊藤 裕太,1,full-time,247286,49457.200000000004,12364,1300
2026-01-03,19,12,伊藤 裕太,1,full-time,247286,49457.200000000004,12364,1300
2026-01-03,20,12,伊藤 裕太,1,full-time,247286,49457.200000000004,12364,1300
2026-01-03,21,12,伊藤 裕太,1,full-time,247286,37092.9,9273,1300
2026-01-03,22,12,伊藤 裕太,1,full-time,247286,37092.9,9273,1300
2026-01-03,23,12,伊藤 裕太,1,full-time,247286,24728.600000000002,6182,1300
2026-01-03,24,12,伊藤 裕太,1,full-time,247286,37092.9,9273,1300
2026-01-05,9,12,伊藤 裕太,1,full-time,199526,9976.300000000001,2494,1300
2026-01-05,10,12,伊藤 裕太,1,full-time,199526,9976.300000000001,2494,1300
2026-01-05,11,12,伊藤 裕太,1,full-time,199526,29928.899999999998,7482,1300
2026-01-05,12,12,伊藤 裕太,1,full-time,199526,49881.5,12470,1300
2026-01-05,13,12,伊藤 裕太,1,full-time,199526,49881.5,12470,1300
2026-01-05,14,12,伊藤 裕太,1,full-time,199526,49881.5,12470,1300
2026-01-05,15,12,伊藤 裕太,1,full-time,199526,49881.5,12470,1300
2026-01-05,16,12,伊藤 裕太,1,full-time,199526,19952.600000000002,4988,1300
2026-01-05,17,12,伊藤 裕太,1,full-time,199526,19952.600000000002,4988,1300
2026-01-05,18,12,伊藤 裕太,1,full-time,199526,39905.200000000004,9976,1300
2026-01-05,19,12,伊藤 裕太,1,full-time,199526,39905.200000000004,9976,1300
2026-01-05,20,12,伊藤 裕太,1,full-time,199526,39905.200000000004,9976,1300
2026-01-05,21,12,伊藤 裕太,1,full-time,199526,29928.899999999998,7482,1300
2026-01-05,22,12,伊藤 裕太,1,full-time,199526,29928.899999999998,7482,1300
2026-01-05,23,12,伊藤 裕太,1,full-time,199526,19952.600000000002,4988,1300
2026-01-05,24,12,伊藤 裕太,1,full-time,199526,29928.899999999998,7482,1300
2026-01-02,9,12,伊藤 裕太,1,full-time,205241,10262.050000000001,2565,1300
2026-01-02,10,12,伊藤 裕太,1,full-time,205241,10262.050000000001,2565,1300
2026-01-02,11,12,伊藤 裕太,1,full-time,205241,30786.149999999998,7696,1300
2026-01-02,12,12,伊藤 裕太,1,full-time,205241,51310.25,12827,1300
2026-01-02,13,12,伊藤 裕太,1,full-time,205241,51310.25,12827,1300
2026-01-02,14,12,伊藤 裕太,1,full-time,205241,51310.25,12827,1300
2026-01-02,15,12,伊藤 裕太,1,full-time,205241,51310.25,12827,1300
2026-01-02,16,12,伊藤 裕太,1,full-time,205241,20524.100000000002,5131,1300
2026-01-02,17,12,伊藤 裕太,1,full-time,205241,20524.100000000002,5131,1300
2026-01-02,18,12,伊藤 裕太,1,full-time,205241,41048.200000000004,10262,1300
2026-01-02,19,12,伊藤 裕太,1,full-time,205241,41048.200000000004,10262,1300
2026-01-02,20,12,伊藤 裕太,1,full-time,205241,41048.200000000004,10262,1300
2026-01-02,21,12,伊藤 裕太,1,full-time,205241,30786.149999999998,7696,1300
2026-01-02,22,12,伊藤 裕太,1,full-time,205241,30786.149999999998,7696,1300
2026-01-02,23,12,伊藤 裕太,1,full-time,205241,20524.100000000002,5131,1300
2026-01-02,24,12,伊藤 裕太,1,full-time,205241,30786.149999999998,7696,1300
2026-01-02,9,13,小林 真綾,1,international,205241,10262.050000000001,2565,1300
2026-01-02,10,13,小林 真綾,1,international,205241,10262.050000000001,2565,1300
2026-01-02,11,13,小林 真綾,1,international,205241,30786.149999999998,7696,1300
2026-01-02,12,13,小林 真綾,1,international,205241,51310.25,12827,1300
2026-01-02,13,13,小林 真綾,1,international,205241,51310.25,12827,1300
2026-01-02,14,13,小林 真綾,1,international,205241,51310.25,12827,1300
2026-01-02,15,13,小林 真綾,1,international,205241,51310.25,12827,1300
2026-01-02,16,13,小林 真綾,1,international,205241,20524.100000000002,5131,1300
2026-01-02,17,13,小林 真綾,1,international,205241,20524.100000000002,5131,1300
2026-01-02,18,13,小林 真綾,1,international,205241,41048.200000000004,10262,1300
2026-01-02,19,13,小林 真綾,1,international,205241,41048.200000000004,10262,1300
2026-01-02,20,13,小林 真綾,1,international,205241,41048.200000000004,10262,1300
2026-01-02,21,13,小林 真綾,1,international,205241,30786.149999999998,7696,1300
2026-01-02,22,13,小林 真綾,1,international,205241,30786.149999999998,7696,1300
2026-01-02,23,13,小林 真綾,1,international,205241,20524.100000000002,5131,1300
2026-01-02,24,13,小林 真綾,1,international,205241,30786.149999999998,7696,1300
2026-01-03,9,13,小林 真綾,1,international,247286,12364.300000000001,3091,1300
2026-01-03,10,13,小林 真綾,1,international,247286,12364.300000000001,3091,1300
2026-01-03,11,13,小林 真綾,1,international,247286,37092.9,9273,1300
2026-01-03,12,13,小林 真綾,1,international,247286,61821.5,15455,1300
2026-01-03,13,13,小林 真綾,1,international,247286,61821.5,15455,1300
2026-01-03,14,13,小林 真綾,1,international,247286,61821.5,15455,1300
2026-01-03,15,13,小林 真綾,1,international,247286,61821.5,15455,1300
2026-01-03,16,13,小林 真綾,1,international,247286,24728.600000000002,6182,1300
2026-01-03,17,13,小林 真綾,1,international,247286,24728.600000000002,6182,1300
2026-01-03,18,13,小林 真綾,1,international,247286,49457.200000000004,12364,1300
2026-01-03,19,13,小林 真綾,1,international,247286,49457.200000000004,12364,1300
2026-01-03,20,13,小林 真綾,1,international,247286,49457.200000000004,12364,1300
2026-01-03,21,13,小林 真綾,1,international,247286,37092.9,9273,1300
2026-01-03,22,13,小林 真綾,1,international,247286,37092.9,9273,1300
2026-01-03,23,13,小林 真綾,1,international,247286,24728.600000000002,6182,1300
2026-01-03,24,13,小林 真綾,1,international,247286,37092.9,9273,1300
2026-01-07,9,13,小林 真綾,1,international,198619,9930.95,2482,1300
2026-01-07,10,13,小林 真綾,1,international,198619,9930.95,2482,1300
2026-01-07,11,13,小林 真綾,1,international,198619,29792.85,7448,1300
2026-01-07,12,13,小林 真綾,1,international,198619,49654.75,12413,1300
2026-01-07,13,13,小林 真綾,1,international,198619,49654.75,12413,1300
2026-01-07,14,13,小林 真綾,1,international,198619,49654.75,12413,1300
2026-01-07,15,13,小林 真綾,1,international,198619,49654.75,12413,1300
2026-01-07,16,13,小林 真綾,1,international,198619,19861.9,4965,1300
2026-01-07,17,13,小林 真綾,1,international,198619,19861.9,4965,1300
2026-01-07,18,13,小林 真綾,1,international,198619,39723.8,9930,1300
2026-01-07,19,13,小林 真綾,1,international,198619,39723.8,9930,1300
2026-01-07,20,13,小林 真綾,1,international,198619,39723.8,9930,1300
2026-01-07,21,13,小林 真綾,1,international,198619,29792.85,7448,1300
2026-01-07,22,13,小林 真綾,1,international,198619,29792.85,7448,1300
2026-01-07,23,13,小林 真綾,1,international,198619,19861.9,4965,1300
2026-01-07,24,13,小林 真綾,1,international,198619,29792.85,7448,1300
2026-01-07,9,14,長谷川 聡太郎,2,part-time,198619,9930.95,2482,1300
2026-01-07,10,14,長谷川 聡太郎,2,part-time,198619,9930.95,2482,1300
2026-01-07,11,14,長谷川 聡太郎,2,part-time,198619,29792.85,7448,1300
2026-01-07,12,14,長谷川 聡太郎,2,part-time,198619,49654.75,12413,1300
2026-01-07,13,14,長谷川 聡太郎,2,part-time,198619,49654.75,12413,1300
2026-01-07,14,14,長谷川 聡太郎,2,part-time,198619,49654.75,12413,1300
2026-01-07,15,14,長谷川 聡太郎,2,part-time,198619,49654.75,12413,1300
2026-01-07,16,14,長谷川 聡太郎,2,part-time,198619,19861.9,4965,1300
2026-01-07,17,14,長谷川 聡太郎,2,part-time,198619,19861.9,4965,1300
2026-01-07,18,14,長谷川 聡太郎,2,part-time,198619,39723.8,9930,1300
2026-01-07,19,14,長谷川 聡太郎,2,part-time,198619,39723.8,9930,1300
2026-01-07,20,14,長谷川 聡太郎,2,part-time,198619,39723.8,9930,1300
2026-01-07,21,14,長谷川 聡太郎,2,part-time,198619,29792.85,7448,1300
2026-01-07,22,14,長谷川 聡太郎,2,part-time,198619,29792.85,7448,1300
2026-01-07,23,14,長谷川 聡太郎,2,part-time,198619,19861.9,4965,1300
2026-01-07,24,14,長谷川 聡太郎,2,part-time,198619,29792.85,7448,1300
2026-01-06,9,14,長谷川 聡太郎,2,part-time,202039,10101.95,2525,1300
2026-01-06,10,14,長谷川 聡太郎,2,part-time,202039,10101.95,2525,1300
2026-01-06,11,14,長谷川 聡太郎,2,part-time,202039,30305.85,7576,1300
2026-01-06,12,14,長谷川 聡太郎,2,part-time,202039,50509.75,12627,1300
2026-01-06,13,14,長谷川 聡太郎,2,part-time,202039,50509.75,12627,1300
2026-01-06,14,14,長谷川 聡太郎,2,part-time,202039,50509.75,12627,1300
2026-01-06,15,14,長谷川 聡太郎,2,part-time,202039,50509.75,12627,1300
2026-01-06,16,14,長谷川 聡太郎,2,part-time,202039,20203.9,5050,1300
2026-01-06,17,14,長谷川 聡太郎,2,part-time,202039,20203.9,5050,1300
2026-01-06,18,14,長谷川 聡太郎,2,part-time,202039,40407.8,10101,1300
2026-01-06,19,14,長谷川 聡太郎,2,part-time,202039,40407.8,10101,1300
2026-01-06,20,14,長谷川 聡太郎,2,part-time,202039,40407.8,10101,1300
2026-01-06,21,14,長谷川 聡太郎,2,part-time,202039,30305.85,7576,1300
2026-01-06,22,14,長谷川 聡太郎,2,part-time,202039,30305.85,7576,1300
2026-01-06,23,14,長谷川 聡太郎,2,part-time,202039,20203.9,5050,1300
2026-01-06,24,14,長谷川 聡太郎,2,part-time,202039,30305.85,7576,1300
2026-01-04,9,16,田中 零,3,part-time,241840,12092.0,3023,1350
2026-01-04,10,16,田中 零,3,part-time,241840,12092.0,3023,1350
2026-01-04,11,16,田中 零,3,part-time,241840,36276.0,9069,1350
2026-01-04,12,16,田中 零,3,part-time,241840,60460.0,15115,1350
2026-01-04,13,16,田中 零,3,part-time,241840,60460.0,15115,1350
2026-01-04,14,16,田中 零,3,part-time,241840,60460.0,15115,1350
2026-01-04,15,16,田中 零,3,part-time,241840,60460.0,15115,1350
2026-01-04,16,16,田中 零,3,part-time,241840,24184.0,6046,1350
2026-01-04,17,16,田中 零,3,part-time,241840,24184.0,6046,1350
2026-01-04,18,16,田中 零,3,part-time,241840,48368.0,12092,1350
2026-01-04,19,16,田中 零,3,part-time,241840,48368.0,12092,1350
2026-01-04,20,16,田中 零,3,part-time,241840,48368.0,12092,1350
2026-01-04,21,16,田中 零,3,part-time,241840,36276.0,9069,1350
2026-01-04,22,16,田中 零,3,part-time,241840,36276.0,9069,1350
2026-01-04,23,16,田中 零,3,part-time,241840,24184.0,6046,1350
2026-01-04,24,16,田中 零,3,part-time,241840,36276.0,9069,1350
2026-01-07,9,16,田中 零,3,part-time,198619,9930.95,2482,1350
2026-01-07,10,16,田中 零,3,part-time,198619,9930.95,2482,1350
2026-01-07,11,16,田中 零,3,part-time,198619,29792.85,7448,1350
2026-01-07,12,16,田中 零,3,part-time,198619,49654.75,12413,1350
2026-01-07,13,16,田中 零,3,part-time,198619,49654.75,12413,1350
2026-01-07,14,16,田中 零,3,part-time,198619,49654.75,12413,1350
2026-01-07,15,16,田中 零,3,part-time,198619,49654.75,12413,1350
2026-01-07,16,16,田中 零,3,part-time,198619,19861.9,4965,1350
2026-01-07,17,16,田中 零,3,part-time,198619,19861.9,4965,1350
2026-01-07,18,16,田中 零,3,part-time,198619,39723.8,9930,1350
2026-01-07,19,16,田中 零,3,part-time,198619,39723.8,9930,1350
2026-01-07,20,16,田中 零,3,part-time,198619,39723.8,9930,1350
2026-01-07,21,16,田中 零,3,part-time,198619,29792.85,7448,1350
2026-01-07,22,16,田中 零,3,part-time,198619,29792.85,7448,1350
2026-01-07,23,16,田中 零,3,part-time,198619,19861.9,4965,1350
2026-01-07,24,16,田中 零,3,part-time,198619,29792.85,7448,1350
2026-01-05,9,18,藤田 真綾,2,full-time,199526,9976.300000000001,2494,1300
2026-01-05,10,18,藤田 真綾,2,full-time,199526,9976.300000000001,2494,1300
2026-01-05,11,18,藤田 真綾,2,full-time,199526,29928.899999999998,7482,1300
2026-01-05,12,18,藤田 真綾,2,full-time,199526,49881.5,12470,1300
2026-01-05,13,18,藤田 真綾,2,full-time,199526,49881.5,12470,1300
2026-01-05,14,18,藤田 真綾,2,full-time,199526,49881.5,12470,1300
2026-01-05,15,18,藤田 真綾,2,full-time,199526,49881.5,12470,1300
2026-01-05,16,18,藤田 真綾,2,full-time,199526,19952.600000000002,4988,1300
2026-01-05,17,18,藤田 真綾,2,full-time,199526,19952.600000000002,4988,1300
2026-01-05,18,18,藤田 真綾,2,full-time,199526,39905.200000000004,9976,1300
2026-01-05,19,18,藤田 真綾,2,full-time,199526,39905.200000000004,9976,1300
2026-01-05,20,18,藤田 真綾,2,full-time,199526,39905.200000000004,9976,1300
2026-01-05,21,18,藤田 真綾,2,full-time,199526,29928.899999999998,7482,1300
2026-01-05,22,18,藤田 真綾,2,full-time,199526,29928.899999999998,7482,1300
2026-01-05,23,18,藤田 真綾,2,full-time,199526,19952.600000000002,4988,1300
2026-01-05,24,18,藤田 真綾,2,full-time,199526,29928.899999999998,7482,1300
2026-01-04,9,18,藤田 真綾,2,full-time,241840,12092.0,3023,1300
2026-01-04,10,18,藤田 真綾,2,full-time,241840,12092.0,3023,1300
2026-01-04,11,18,藤田 真綾,2,full-time,241840,36276.0,9069,1300
2026-01-04,12,18,藤田 真綾,2,full-time,241840,60460.0,15115,1300
2026-01-04,13,18,藤田 真綾,2,full-time,241840,60460.0,15115,1300
2026-01-04,14,18,藤田 真綾,2,full-time,241840,60460.0,15115,1300
2026-01-04,15,18,藤田 真綾,2,full-time,241840,60460.0,15115,1300
2026-01-04,16,18,藤田 真綾,2,full-time,241840,24184.0,6046,1300
2026-01-04,17,18,藤田 真綾,2,full-time,241840,24184.0,6046,1300
2026-01-04,18,18,藤田 真綾,2,full-time,241840,48368.0,12092,1300
2026-01-04,19,18,藤田 真綾,2,full-time,241840,48368.0,12092,1300
2026-01-04,20,18,藤田 真綾,2,full-time,241840,48368.0,12092,1300
2026-01-04,21,18,藤田 真綾,2,full-time,241840,36276.0,9069,1300
2026-01-04,22,18,藤田 真綾,2,full-time,241840,36276.0,9069,1300
2026-01-04,23,18,藤田 真綾,2,full-time,241840,24184.0,6046,1300
2026-01-04,24,18,藤田 真綾,2,full-time,241840,36276.0,9069,1300
2026-01-07,9,18,藤田 真綾,2,full-time,198619,9930.95,2482,1300
2026-01-07,10,18,藤田 真綾,2,full-time,198619,9930.95,2482,1300
2026-01-07,11,18,藤田 真綾,2,full-time,198619,29792.85,7448,1300
2026-01-07,12,18,藤田 真綾,2,full-time,198619,49654.75,12413,1300
2026-01-07,13,18,藤田 真綾,2,full-time,198619,49654.75,12413,1300
2026-01-07,14,18,藤田 真綾,2,full-time,198619,49654.75,12413,1300
2026-01-07,15,18,藤田 真綾,2,full-time,198619,49654.75,12413,1300
2026-01-07,16,18,藤田 真綾,2,full-time,198619,19861.9,4965,1300
2026-01-07,17,18,藤田 真綾,2,full-time,198619,19861.9,4965,1300
2026-01-07,18,18,藤田 真綾,2,full-time,198619,39723.8,9930,1300
2026-01-07,19,18,藤田 真綾,2,full-time,198619,39723.8,9930,1300
2026-01-07,20,18,藤田 真綾,2,full-time,198619,39723.8,9930,1300
2026-01-07,21,18,藤田 真綾,2,full-time,198619,29792.85,7448,1300
2026-01-07,22,18,藤田 真綾,2,full-time,198619,29792.85,7448,1300
2026-01-07,23,18,藤田 真綾,2,full-time,198619,19861.9,4965,1300
2026-01-07,24,18,藤田 真綾,2,full-time,198619,29792.85,7448,1300
2026-01-03,9,18,藤田 真綾,2,full-time,247286,12364.300000000001,3091,1300
2026-01-03,10,18,藤田 真綾,2,full-time,247286,12364.300000000001,3091,1300
2026-01-03,11,18,藤田 真綾,2,full-time,247286,37092.9,9273,1300
2026-01-03,12,18,藤田 真綾,2,full-time,247286,61821.5,15455,1300
2026-01-03,13,18,藤田 真綾,2,full-time,247286,61821.5,15455,1300
2026-01-03,14,18,藤田 真綾,2,full-time,247286,61821.5,15455,1300
2026-01-03,15,18,藤田 真綾,2,full-time,247286,61821.5,15455,1300
2026-01-03,16,18,藤田 真綾,2,full-time,247286,24728.600000000002,6182,1300
2026-01-03,17,18,藤田 真綾,2,full-time,247286,24728.600000000002,6182,1300
2026-01-03,18,18,藤田 真綾,2,full-time,247286,49457.200000000004,12364,1300
2026-01-03,19,18,藤田 真綾,2,full-time,247286,49457.200000000004,12364,1300
2026-01-03,20,18,藤田 真綾,2,full-time,247286,49457.200000000004,12364,1300
2026-01-03,21,18,藤田 真綾,2,full-time,247286,37092.9,9273,1300
2026-01-03,22,18,藤田 真綾,2,full-time,247286,37092.9,9273,1300
2026-01-03,23,18,藤田 真綾,2,full-time,247286,24728.600000000002,6182,1300
2026-01-03,24,18,藤田 真綾,2,full-time,247286,37092.9,9273,1300
2026-01-02,9,18,藤田 真綾,2,full-time,205241,10262.050000000001,2565,1300
2026-01-02,10,18,藤田 真綾,2,full-time,205241,10262.050000000001,2565,1300
2026-01-02,11,18,藤田 真綾,2,full-time,205241,30786.149999999998,7696,1300
2026-01-02,12,18,藤田 真綾,2,full-time,205241,51310.25,12827,1300
2026-01-02,13,18,藤田 真綾,2,full-time,205241,51310.25,12827,1300
2026-01-02,14,18,藤田 真綾,2,full-time,205241,51310.25,12827,1300
2026-01-02,15,18,藤田 真綾,2,full-time,205241,51310.25,12827,1300
2026-01-02,16,18,藤田 真綾,2,full-time,205241,20524.100000000002,5131,1300
2026-01-02,17,18,藤田 真綾,2,full-time,205241,20524.100000000002,5131,1300
2026-01-02,18,18,藤田 真綾,2,full-time,205241,41048.200000000004,10262,1300
2026-01-02,19,18,藤田 真綾,2,full-time,205241,41048.200000000004,10262,1300
2026-01-02,20,18,藤田 真綾,2,full-time,205241,41048.200000000004,10262,1300
2026-01-02,21,18,藤田 真綾,2,full-time,205241,30786.149999999998,7696,1300
2026-01-02,22,18,藤田 真綾,2,full-time,205241,30786.149999999998,7696,1300
2026-01-02,23,18,藤田 真綾,2,full-time,205241,20524.100000000002,5131,1300
2026-01-02,24,18,藤田 真綾,2,full-time,205241,30786.149999999998,7696,1300
2026-01-04,9,20,中島 加奈,2,international,241840,12092.0,3023,1300
2026-01-04,10,20,中島 加奈,2,international,241840,12092.0,3023,1300
2026-01-04,11,20,中島 加奈,2,international,241840,36276.0,9069,1300
2026-01-04,12,20,中島 加奈,2,international,241840,60460.0,15115,1300
2026-01-04,13,20,中島 加奈,2,international,241840,60460.0,15115,1300
2026-01-04,14,20,中島 加奈,2,international,241840,60460.0,15115,1300
2026-01-04,15,20,中島 加奈,2,international,241840,60460.0,15115,1300
2026-01-04,16,20,中島 加奈,2,international,241840,24184.0,6046,1300
2026-01-04,17,20,中島 加奈,2,international,241840,24184.0,6046,1300
2026-01-04,18,20,中島 加奈,2,international,241840,48368.0,12092,1300
2026-01-04,19,20,中島 加奈,2,international,241840,48368.0,12092,1300
2026-01-04,20,20,中島 加奈,2,international,241840,48368.0,12092,1300
2026-01-04,21,20,中島 加奈,2,international,241840,36276.0,9069,1300
2026-01-04,22,20,中島 加奈,2,international,241840,36276.0,9069,1300
2026-01-04,23,20,中島 加奈,2,international,241840,24184.0,6046,1300
2026-01-04,24,20,中島 加奈,2,international,241840,36276.0,9069,1300
2026-01-03,9,20,中島 加奈,2,international,247286,12364.300000000001,3091,1300
2026-01-03,10,20,中島 加奈,2,international,247286,12364.300000000001,3091,1300
2026-01-03,11,20,中島 加奈,2,international,247286,37092.9,9273,1300
2026-01-03,12,20,中島 加奈,2,international,247286,61821.5,15455,1300
2026-01-03,13,20,中島 加奈,2,international,247286,61821.5,15455,1300
2026-01-03,14,20,中島 加奈,2,international,247286,61821.5,15455,1300
2026-01-03,15,20,中島 加奈,2,international,247286,61821.5,15455,1300
2026-01-03,16,20,中島 加奈,2,international,247286,24728.600000000002,6182,1300
2026-01-03,17,20,中島 加奈,2,international,247286,24728.600000000002,6182,1300
2026-01-03,18,20,中島 加奈,2,international,247286,49457.200000000004,12364,1300
2026-01-03,19,20,中島 加奈,2,international,247286,49457.200000000004,12364,1300
2026-01-03,20,20,中島 加奈,2,international,247286,49457.200000000004,12364,1300
2026-01-03,21,20,中島 加奈,2,international,247286,37092.9,9273,1300
2026-01-03,22,20,中島 加奈,2,international,247286,37092.9,9273,1300
2026-01-03,23,20,中島 加奈,2,international,247286,24728.600000000002,6182,1300
2026-01-03,24,20,中島 加奈,2,international,247286,37092.9,9273,1300
2026-01-05,9,20,中島 加奈,2,international,199526,9976.300000000001,2494,1300
2026-01-05,10,20,中島 加奈,2,international,199526,9976.300000000001,2494,1300
2026-01-05,11,20,中島 加奈,2,international,199526,29928.899999999998,7482,1300
2026-01-05,12,20,中島 加奈,2,international,199526,49881.5,12470,1300
2026-01-05,13,20,中島 加奈,2,international,199526,49881.5,12470,1300
2026-01-05,14,20,中島 加奈,2,international,199526,49881.5,12470,1300
2026-01-05,15,20,中島 加奈,2,international,199526,49881.5,12470,1300
2026-01-05,16,20,中島 加奈,2,international,199526,19952.600000000002,4988,1300
2026-01-05,17,20,中島 加奈,2,international,199526,19952.600000000002,4988,1300
